Dates;Destination;Group;Period;Price;Regio;Status;min_price
['18.10.2019', '26.10.2019'];Jacksonville Florida;last-minute;2019-10;178;USA East;07.10.2019;10
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;09.10.2019;10
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;04.10.2019;10
['14.10.2019', '26.10.2019'];Jacksonville Florida;last-minute;2019-10;177;USA East;04.10.2019;10
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;05.10.2019;10
['18.10.2019', '26.10.2019'];Jacksonville Florida;last-minute;2019-10;177;USA East;05.10.2019;10
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;06.10.2019;10
['18.10.2019', '26.10.2019'];Jacksonville Florida;last-minute;2019-10;179;USA East;06.10.2019;10
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;07.10.2019;10
['18.10.2019', '26.10.2019'];Jacksonville Florida;last-minute;2019-10;178;USA East;07.10.2019;10
['08.05.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;151;USA East;09.10.2019;10
['10.10.2020', '17.10.2020'];Jacksonville Florida;warme-reiseziele;2020-10;157;USA East;26.10.2019;10
['10.10.2020', '17.10.2020'];Jacksonville Florida;warme-reiseziele;2020-10;159;USA East;26.10.2019;10
['08.12.2019', '22.12.2019'];Jacksonville Florida;last-minute;2019-12;203;USA East;04.12.2019;10
['11.10.2019', '16.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;221;USA East;07.10.2019;10
['11.10.2019', '16.10.2019'];Jacksonville Florida;last-minute;2019-10;221;USA East;07.10.2019;10
['25.10.2019', '30.10.2019'];Jacksonville Florida;last-minute;2019-10;185;USA East;18.10.2019;10
['25.10.2019', '30.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;185;USA East;18.10.2019;10
['11.10.2019', '16.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;221;USA East;07.10.2019;10
['11.10.2019', '16.10.2019'];Jacksonville Florida;last-minute;2019-10;221;USA East;07.10.2019;10
['25.10.2019', '30.10.2019'];Jacksonville Florida;last-minute;2019-10;185;USA East;18.10.2019;10
['25.10.2019', '30.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;185;USA East;18.10.2019;10
['14.08.2020', '28.08.2020'];Jacksonville Florida;sommerferien;2020-08;268;USA East;04.12.2019;10
['11.12.2019', '18.12.2019'];Jacksonville Florida;last-minute;2019-12;202;USA East;04.12.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;339;USA East;04.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;312;USA East;05.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;312;USA East;05.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;313;USA East;06.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;313;USA East;06.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;339;USA East;04.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;312;USA East;05.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;312;USA East;05.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;313;USA East;06.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;313;USA East;06.10.2019;10
['10.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;319;USA East;26.10.2019;10
['10.08.2020', '20.08.2020'];Jacksonville Florida;sommerferien;2020-08;319;USA East;26.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;04.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;05.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;06.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;07.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;09.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;04.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;05.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;06.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;07.10.2019;10
['19.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;153;USA East;09.10.2019;10
['28.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;279;USA East;22.10.2019;10
['29.11.2019', '20.12.2019'];Jacksonville Florida;warme-reiseziele;2019-11;140;USA East;22.10.2019;10
['17.06.2020', '01.07.2020'];Jacksonville Florida;warme-reiseziele;2020-06;308;USA East;22.10.2019;10
['24.11.2019', '15.12.2019'];Jacksonville Florida;warme-reiseziele;2019-11;202;USA East;20.10.2019;10
['15.12.2019', '22.12.2019'];Jacksonville Florida;last-minute;2019-12;133;USA East;04.12.2019;10
['15.07.2020', '22.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;146;USA East;04.10.2019;10
['15.07.2020', '22.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;146;USA East;04.10.2019;10
['12.10.2019', '24.10.2019'];Jacksonville Florida;last-minute;2019-10;142;USA East;04.10.2019;10
['12.10.2019', '24.10.2019'];Jacksonville Florida;last-minute;2019-10;142;USA East;04.10.2019;10
['20.05.2020', '24.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;99;USA East;04.10.2019;10
['20.05.2020', '24.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;99;USA East;04.10.2019;10
['08.02.2020', '25.02.2020'];Jacksonville Florida;warme-reiseziele;2020-02;280;USA East;06.10.2019;10
['08.02.2020', '25.02.2020'];Jacksonville Florida;warme-reiseziele;2020-02;280;USA East;07.10.2019;10
['01.11.2019', '30.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;339;USA East;09.10.2019;10
['01.11.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-11;363;USA East;18.10.2019;10
['08.02.2020', '25.02.2020'];Jacksonville Florida;warme-reiseziele;2020-02;280;USA East;06.10.2019;10
['08.02.2020', '25.02.2020'];Jacksonville Florida;warme-reiseziele;2020-02;280;USA East;07.10.2019;10
['01.11.2019', '30.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;339;USA East;09.10.2019;10
['01.11.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-11;363;USA East;18.10.2019;10
['16.11.2019', '14.12.2019'];Jacksonville Florida;warme-reiseziele;2019-11;356;USA East;20.10.2019;10
['02.11.2019', '20.11.2019'];Jacksonville Florida;last-minute;2019-11;342;USA East;26.10.2019;10
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;397;USA East;19.10.2019;10
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;397;USA East;19.10.2019;10
['02.12.2019', '23.12.2019'];Jacksonville Florida;fernreisen;2019-12;397;USA East;20.10.2019;10
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;22.10.2019;10
['30.01.2020', '15.02.2020'];Jacksonville Florida;fernreisen;2020-01;378;USA East;26.10.2019;10
['07.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;378;USA East;26.10.2019;10
['28.04.2020', '26.05.2020'];Jacksonville Florida;fernreisen;2020-04;394;USA East;04.12.2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;209;USA East;22.10.2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;209;USA East;22.10.2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;210;USA East;26.10.2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;210;USA East;26.10.2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;210;USA East;26.10.2019;10
['30.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;210;USA East;26.10.2019;10
['16.08.2020', '05.09.2020'];Jacksonville Florida;sommerferien;2020-08;508;USA East;07.10.2019;10
['16.08.2020', '05.09.2020'];Jacksonville Florida;sommerferien;2020-08;508;USA East;07.10.2019;10
['04.11.2019', '12.11.2019'];Jacksonville Florida;last-minute;2019-11;498;USA East;26.10.2019;10
['04.11.2019', '12.11.2019'];Jacksonville Florida;last-minute;2019-11;498;USA East;26.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;04.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;05.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;06.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;07.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;09.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;04.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;05.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;06.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;07.10.2019;10
['15.11.2019', '25.11.2019'];Jacksonville Florida;warme-reiseziele;2019-11;263;USA East;09.10.2019;10
['29.11.2019', '07.12.2019'];Jacksonville Florida;warme-reiseziele;2019-11;262;USA East;20.10.2019;10
['28.10.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-10;256;USA East;22.10.2019;10
['28.10.2019', '11.11.2019'];Jacksonville Florida;warme-reiseziele;2019-10;256;USA East;22.10.2019;10
['28.10.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-10;326;USA East;26.10.2019;10
['28.10.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-10;343;USA East;26.10.2019;10
['03.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;594;USA East;22.10.2019;10
['03.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;597;USA East;26.10.2019;10
['03.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;597;USA East;26.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;98;USA East;04.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;98;USA East;04.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;warme-reiseziele;2019-10;98;USA East;04.10.2019;10
['15.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;98;USA East;04.10.2019;10
['07.12.2019', '11.12.2019'];Jacksonville Florida;kurzurlaub;2019-12;15;USA East;26.10.2019;10
['07.12.2019', '11.12.2019'];Jacksonville Florida;kurzurlaub;2019-12;15;USA East;26.10.2019;10
['05.09.2020', '08.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;129;USA East;04.12.2019;10
['05.09.2020', '08.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;129;USA East;04.12.2019;10
['05.09.2020', '08.09.2020'];Jacksonville Florida;warme-reiseziele;2020-09;129;USA East;04.12.2019;10
['12.08.2020', '23.08.2020'];Jacksonville Florida;sommerferien;2020-08;449;USA East;26.10.2019;10
['16.08.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-08;449;USA East;26.10.2019;10
['17.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;499;USA East;04.12.2019;10
['15.12.2019', '18.12.2019'];Jacksonville Florida;last-minute;2019-12;140;USA East;04.12.2019;10
['18.11.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-11;385;USA East;18.10.2019;10
['09.04.2020', '27.04.2020'];Jacksonville Florida;fernreisen;2020-04;404;USA East;19.10.2019;10
['18.11.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-11;385;USA East;18.10.2019;10
['09.04.2020', '27.04.2020'];Jacksonville Florida;fernreisen;2020-04;404;USA East;19.10.2019;10
['27.01.2020', '08.02.2020'];Jacksonville Florida;fernreisen;2020-01;406;USA East;20.10.2019;10
['28.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;387;USA East;22.10.2019;10
['28.10.2019', '04.11.2019'];Jacksonville Florida;fernreisen;2019-10;387;USA East;22.10.2019;10
['28.04.2020', '11.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;26.10.2019;10
['28.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;380;USA East;26.10.2019;10
['28.10.2019', '04.11.2019'];Jacksonville Florida;fernreisen;2019-10;380;USA East;26.10.2019;10
['17.10.2019', '25.10.2019'];Jacksonville Florida;last-minute;2019-10;336;USA East;05.10.2019;10
['17.10.2019', '25.10.2019'];Jacksonville Florida;last-minute;2019-10;336;USA East;06.10.2019;10
['17.10.2019', '25.10.2019'];Jacksonville Florida;last-minute;2019-10;336;USA East;05.10.2019;10
['17.10.2019', '25.10.2019'];Jacksonville Florida;last-minute;2019-10;336;USA East;06.10.2019;10
['23.10.2019', '06.11.2019'];Jacksonville Florida;last-minute;2019-10;381;USA East;20.10.2019;10
['23.10.2019', '06.11.2019'];Jacksonville Florida;fernreisen;2019-10;381;USA East;20.10.2019;10
['04.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;26.10.2019;10
['31.10.2019', '14.11.2019'];Jacksonville Florida;last-minute;2019-10;372;USA East;26.10.2019;10
['31.10.2019', '14.11.2019'];Jacksonville Florida;last-minute;2019-10;374;USA East;26.10.2019;10
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;18.10.2019;10
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;19.10.2019;10
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;18.10.2019;10
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;19.10.2019;10
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;400;USA East;20.10.2019;10
['11.03.2020', '08.04.2020'];Jacksonville Florida;fernreisen;2020-03;398;USA East;22.10.2019;10
['03.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;397;USA East;26.10.2019;10
['03.03.2020', '16.03.2020'];Jacksonville Florida;fernreisen;2020-03;397;USA East;26.10.2019;10
['19.09.2020', '02.10.2020'];Jacksonville Florida;warme-reiseziele;2020-09;241;USA East;26.10.2019;10
['17.07.2020', '24.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;147;USA East;18.10.2019;10
['17.07.2020', '24.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;145;USA East;19.10.2019;10
['17.07.2020', '24.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;147;USA East;18.10.2019;10
['17.07.2020', '24.07.2020'];Jacksonville Florida;warme-reiseziele;2020-07;145;USA East;19.10.2019;10
['09.12.2019', '23.12.2019'];Jacksonville Florida;last-minute;2019-12;49;USA East;04.12.2019;10
['13.08.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-08;138;USA East;18.10.2019;10
['13.08.2020', '26.08.2020'];Jacksonville Florida;warme-reiseziele;2020-08;138;USA East;18.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;139;USA East;19.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;139;USA East;19.10.2019;10
['13.08.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-08;138;USA East;18.10.2019;10
['13.08.2020', '26.08.2020'];Jacksonville Florida;warme-reiseziele;2020-08;138;USA East;18.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;139;USA East;19.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;139;USA East;19.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;139;USA East;20.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;139;USA East;20.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;139;USA East;22.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;139;USA East;22.10.2019;10
['13.08.2020', '26.08.2020'];Jacksonville Florida;sommerferien;2020-08;139;USA East;26.10.2019;10
['26.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;139;USA East;26.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;139;USA East;26.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;139;USA East;26.10.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;144;USA East;04.12.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;144;USA East;04.12.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;warme-reiseziele;2020-07;144;USA East;04.12.2019;10
['28.07.2020', '14.08.2020'];Jacksonville Florida;sommerferien;2020-07;144;USA East;04.12.2019;10
['23.11.2019', '30.11.2019'];Jacksonville Florida;fernreisen;2019-11;361;USA East;04.10.2019;10
['24.10.2019', '10.11.2019'];Jacksonville Florida;fernreisen;2019-10;361;USA East;05.10.2019;10
['24.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;361;USA East;06.10.2019;10
['24.10.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-10;361;USA East;07.10.2019;10
['21.10.2019', '08.11.2019'];Jacksonville Florida;last-minute;2019-10;361;USA East;07.10.2019;10
['15.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;361;USA East;09.10.2019;10
['22.10.2019', '30.10.2019'];Jacksonville Florida;last-minute;2019-10;361;USA East;09.10.2019;10
['23.11.2019', '30.11.2019'];Jacksonville Florida;fernreisen;2019-11;361;USA East;04.10.2019;10
['24.10.2019', '10.11.2019'];Jacksonville Florida;fernreisen;2019-10;361;USA East;05.10.2019;10
['24.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;361;USA East;06.10.2019;10
['24.10.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-10;361;USA East;07.10.2019;10
['21.10.2019', '08.11.2019'];Jacksonville Florida;last-minute;2019-10;361;USA East;07.10.2019;10
['15.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;361;USA East;09.10.2019;10
['22.10.2019', '30.10.2019'];Jacksonville Florida;last-minute;2019-10;361;USA East;09.10.2019;10
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;04.10.2019;10
['31.10.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-10;338;USA East;05.10.2019;10
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;06.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;07.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;warme-reiseziele;2020-04;338;USA East;07.10.2019;10
['27.11.2019', '02.12.2019'];Jacksonville Florida;fernreisen;2019-11;338;USA East;09.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;warme-reiseziele;2020-04;338;USA East;09.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-11;384;USA East;18.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;last-minute;2019-11;384;USA East;19.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-11;384;USA East;19.10.2019;10
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;04.10.2019;10
['31.10.2019', '19.11.2019'];Jacksonville Florida;fernreisen;2019-10;338;USA East;05.10.2019;10
['03.03.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;06.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;07.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;warme-reiseziele;2020-04;338;USA East;07.10.2019;10
['27.11.2019', '02.12.2019'];Jacksonville Florida;fernreisen;2019-11;338;USA East;09.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;warme-reiseziele;2020-04;338;USA East;09.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-11;384;USA East;18.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;last-minute;2019-11;384;USA East;19.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-11;384;USA East;19.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;last-minute;2019-11;384;USA East;20.10.2019;10
['02.11.2019', '09.11.2019'];Jacksonville Florida;fernreisen;2019-11;384;USA East;20.10.2019;10
['27.07.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-07;606;USA East;22.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;07.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;07.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;04.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;05.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;06.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;04.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;05.10.2019;10
['08.10.2019', '22.10.2019'];Jacksonville Florida;last-minute;2019-10;433;USA East;06.10.2019;10
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;07.10.2019;10
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;09.10.2019;10
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;07.10.2019;10
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;09.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;482;USA East;04.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;482;USA East;05.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;559;USA East;06.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;559;USA East;07.10.2019;10
['22.10.2019', '01.11.2019'];Jacksonville Florida;last-minute;2019-10;562;USA East;09.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;482;USA East;04.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;482;USA East;05.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;559;USA East;06.10.2019;10
['18.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;559;USA East;07.10.2019;10
['22.10.2019', '01.11.2019'];Jacksonville Florida;last-minute;2019-10;562;USA East;09.10.2019;10
['25.10.2019', '08.11.2019'];Jacksonville Florida;last-minute;2019-10;561;USA East;20.10.2019;10
['16.04.2020', '23.04.2020'];Jacksonville Florida;fernreisen;2020-04;324;USA East;04.10.2019;10
['16.04.2020', '23.04.2020'];Jacksonville Florida;fernreisen;2020-04;324;USA East;05.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;326;USA East;06.10.2019;10
['27.11.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-11;326;USA East;07.10.2019;10
['03.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;326;USA East;09.10.2019;10
['19.05.2020', '03.06.2020'];Jacksonville Florida;warme-reiseziele;2020-05;351;USA East;09.10.2019;10
['16.04.2020', '23.04.2020'];Jacksonville Florida;fernreisen;2020-04;324;USA East;04.10.2019;10
['16.04.2020', '23.04.2020'];Jacksonville Florida;fernreisen;2020-04;324;USA East;05.10.2019;10
['21.04.2020', '28.04.2020'];Jacksonville Florida;fernreisen;2020-04;326;USA East;06.10.2019;10
['27.11.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-11;326;USA East;07.10.2019;10
['03.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;326;USA East;09.10.2019;10
['19.05.2020', '03.06.2020'];Jacksonville Florida;warme-reiseziele;2020-05;351;USA East;09.10.2019;10
['15.08.2020', '06.09.2020'];Jacksonville Florida;sommerferien;2020-08;522;USA East;04.12.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;04.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;05.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;06.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;07.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;09.10.2019;10
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;18.10.2019;10
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;19.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;04.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;05.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;06.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;07.10.2019;10
['11.02.2020', '19.02.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;09.10.2019;10
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;18.10.2019;10
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;338;USA East;19.10.2019;10
['23.04.2020', '08.05.2020'];Jacksonville Florida;fernreisen;2020-04;337;USA East;20.10.2019;10
['01.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;337;USA East;22.10.2019;10
['10.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;562;USA East;04.12.2019;10
['26.10.2019', '03.11.2019'];Jacksonville Florida;last-minute;2019-10;512;USA East;22.10.2019;10
['25.10.2019', '08.11.2019'];Jacksonville Florida;last-minute;2019-10;512;USA East;20.10.2019;10
